Block,Variable,Code,Type,Unit,Source,Year,Value
External,Financial account balance,FAB,Collect,USD,CBS,1992,
External,Financial account balance,FAB,Collect,USD,CBS,1993,
External,Financial account balance,FAB,Collect,USD,CBS,1994,
External,Financial account balance,FAB,Collect,USD,CBS,1995,
External,Financial account balance,FAB,Collect,USD,CBS,1996,
External,Financial account balance,FAB,Collect,USD,CBS,1997,
External,Financial account balance,FAB,Collect,USD,CBS,1998,
External,Financial account balance,FAB,Collect,USD,CBS,1999,
External,Financial account balance,FAB,Collect,USD,CBS,2000,
External,Financial account balance,FAB,Collect,USD,CBS,2001,
External,Financial account balance,FAB,Collect,USD,CBS,2002,
External,Financial account balance,FAB,Collect,USD,CBS,2003,
External,Financial account balance,FAB,Collect,USD,CBS,2004,
External,Financial account balance,FAB,Collect,USD,CBS,2005,
External,Financial account balance,FAB,Collect,USD,CBS,2006,
External,Financial account balance,FAB,Collect,USD,CBS,2007,
External,Financial account balance,FAB,Collect,USD,CBS,2008,
External,Financial account balance,FAB,Collect,USD,CBS,2009,
External,Financial account balance,FAB,Collect,USD,CBS,2010,
External,Financial account balance,FAB,Collect,USD,CBS,2011,
External,Financial account balance,FAB,Collect,USD,CBS,2012,
External,Financial account balance,FAB,Collect,USD,CBS,2013,
External,Financial account balance,FAB,Collect,USD,CBS,2014,
External,Financial account balance,FAB,Collect,USD,CBS,2015,
External,Financial account balance,FAB,Collect,USD,CBS,2016,
External,Financial account balance,FAB,Collect,USD,CBS,2017,
External,Financial account balance,FAB,Collect,USD,CBS,2018,-592512782.1311896
External,Financial account balance,FAB,Collect,USD,CBS,2019,-274712665.0832597
External,Financial account balance,FAB,Collect,USD,CBS,2020,-1271954394.9892108
External,Financial account balance,FAB,Collect,USD,CBS,2021,-544544086.198288
External,Financial account balance,FAB,Collect,USD,CBS,2022,-450656580.1609611
External,Financial account balance,FAB,Collect,USD,CBS,2023,-1871020157.0895002
External,Financial account balance,FAB,Collect,USD,CBS,2024,-2008053745.8100562
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1990,5590000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1991,-150000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1992,-60000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1993,2000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1994,1000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1995,1000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1996,1300000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1997,1100000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1998,40000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,1999,-810000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2000,270000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2001,40000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2002,140000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2003,-850000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2004,-4790000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2005,24000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2006,96000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2007,141000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2008,87000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2009,108000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2010,112000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2011,102000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2012,107330000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2013,258000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2014,261000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2015,303000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2016,330000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2017,369000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2018,408000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2019,447000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2020,534000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2021,601000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2022,636000000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2023,676500000
External,FDI net,FDI_NET,Collect,USD (Current),CBS,2024,765000000
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1990,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1991,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1992,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1993,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1994,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1995,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1996,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1997,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1998,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,1999,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2000,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2001,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2002,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2003,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2004,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2005,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2006,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2007,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2008,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2009,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2010,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2011,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2012,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2013,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2014,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2015,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2016,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2017,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2018,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2019,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2020,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2021,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2022,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2023,
External,Portfolio investment net,PORT_NET,Collect,USD,N/A,2024,
External,Other investment net,OINV_NET,Collect,USD,CBS,1990,
External,Other investment net,OINV_NET,Collect,USD,CBS,1991,
External,Other investment net,OINV_NET,Collect,USD,CBS,1992,
External,Other investment net,OINV_NET,Collect,USD,CBS,1993,
External,Other investment net,OINV_NET,Collect,USD,CBS,1994,
External,Other investment net,OINV_NET,Collect,USD,CBS,1995,
External,Other investment net,OINV_NET,Collect,USD,CBS,1996,
External,Other investment net,OINV_NET,Collect,USD,CBS,1997,
External,Other investment net,OINV_NET,Collect,USD,CBS,1998,
External,Other investment net,OINV_NET,Collect,USD,CBS,1999,
External,Other investment net,OINV_NET,Collect,USD,CBS,2000,
External,Other investment net,OINV_NET,Collect,USD,CBS,2001,
External,Other investment net,OINV_NET,Collect,USD,CBS,2002,
External,Other investment net,OINV_NET,Collect,USD,CBS,2003,
External,Other investment net,OINV_NET,Collect,USD,CBS,2004,
External,Other investment net,OINV_NET,Collect,USD,CBS,2005,
External,Other investment net,OINV_NET,Collect,USD,CBS,2006,
External,Other investment net,OINV_NET,Collect,USD,CBS,2007,
External,Other investment net,OINV_NET,Collect,USD,CBS,2008,
External,Other investment net,OINV_NET,Collect,USD,CBS,2009,
External,Other investment net,OINV_NET,Collect,USD,CBS,2010,
External,Other investment net,OINV_NET,Collect,USD,CBS,2011,
External,Other investment net,OINV_NET,Collect,USD,CBS,2012,
External,Other investment net,OINV_NET,Collect,USD,CBS,2013,
External,Other investment net,OINV_NET,Collect,USD,CBS,2014,
External,Other investment net,OINV_NET,Collect,USD,CBS,2015,
External,Other investment net,OINV_NET,Collect,USD,CBS,2016,
External,Other investment net,OINV_NET,Collect,USD,CBS,2017,
External,Other investment net,OINV_NET,Collect,USD,CBS,2018,1000512782.1311896
External,Other investment net,OINV_NET,Collect,USD,CBS,2019,721712665.0832597
External,Other investment net,OINV_NET,Collect,USD,CBS,2020,1805954394.9892108
External,Other investment net,OINV_NET,Collect,USD,CBS,2021,1145544086.198288
External,Other investment net,OINV_NET,Collect,USD,CBS,2022,1086656580.1609612
External,Other investment net,OINV_NET,Collect,USD,CBS,2023,2548020157.0895
External,Other investment net,OINV_NET,Collect,USD,CBS,2024,2773053745.810056
External,Change in reserves,DRES,Collect,USD,CBS,1990,
External,Change in reserves,DRES,Collect,USD,CBS,1991,
External,Change in reserves,DRES,Collect,USD,CBS,1992,
External,Change in reserves,DRES,Collect,USD,CBS,1993,
External,Change in reserves,DRES,Collect,USD,CBS,1994,
External,Change in reserves,DRES,Collect,USD,CBS,1995,
External,Change in reserves,DRES,Collect,USD,CBS,1996,
External,Change in reserves,DRES,Collect,USD,CBS,1997,
External,Change in reserves,DRES,Collect,USD,CBS,1998,
External,Change in reserves,DRES,Collect,USD,CBS,1999,
External,Change in reserves,DRES,Collect,USD,CBS,2000,
External,Change in reserves,DRES,Collect,USD,CBS,2001,
External,Change in reserves,DRES,Collect,USD,CBS,2002,
External,Change in reserves,DRES,Collect,USD,CBS,2003,
External,Change in reserves,DRES,Collect,USD,CBS,2004,
External,Change in reserves,DRES,Collect,USD,CBS,2005,
External,Change in reserves,DRES,Collect,USD,CBS,2006,
External,Change in reserves,DRES,Collect,USD,CBS,2007,
External,Change in reserves,DRES,Collect,USD,CBS,2008,
External,Change in reserves,DRES,Collect,USD,CBS,2009,
External,Change in reserves,DRES,Collect,USD,CBS,2010,
External,Change in reserves,DRES,Collect,USD,CBS,2011,
External,Change in reserves,DRES,Collect,USD,CBS,2012,
External,Change in reserves,DRES,Collect,USD,CBS,2013,
External,Change in reserves,DRES,Collect,USD,CBS,2014,
External,Change in reserves,DRES,Collect,USD,CBS,2015,
External,Change in reserves,DRES,Collect,USD,CBS,2016,
External,Change in reserves,DRES,Collect,USD,CBS,2017,
External,Change in reserves,DRES,Collect,USD,CBS,2018,20786436.3
External,Change in reserves,DRES,Collect,USD,CBS,2019,59620000
External,Change in reserves,DRES,Collect,USD,CBS,2020,98444770.79
External,Change in reserves,DRES,Collect,USD,CBS,2021,144301700.36
External,Change in reserves,DRES,Collect,USD,CBS,2022,20399315.320000034
External,Change in reserves,DRES,Collect,USD,CBS,2023,66801102.22000002
External,Change in reserves,DRES,Collect,USD,CBS,2024,62379078.849999994
External,Gross reserves,RESERVES,Collect,USD,CBS,1990,
External,Gross reserves,RESERVES,Collect,USD,CBS,1991,
External,Gross reserves,RESERVES,Collect,USD,CBS,1992,
External,Gross reserves,RESERVES,Collect,USD,CBS,1993,
External,Gross reserves,RESERVES,Collect,USD,CBS,1994,
External,Gross reserves,RESERVES,Collect,USD,CBS,1995,
External,Gross reserves,RESERVES,Collect,USD,CBS,1996,
External,Gross reserves,RESERVES,Collect,USD,CBS,1997,
External,Gross reserves,RESERVES,Collect,USD,CBS,1998,
External,Gross reserves,RESERVES,Collect,USD,CBS,1999,
External,Gross reserves,RESERVES,Collect,USD,CBS,2000,
External,Gross reserves,RESERVES,Collect,USD,CBS,2001,
External,Gross reserves,RESERVES,Collect,USD,CBS,2002,
External,Gross reserves,RESERVES,Collect,USD,CBS,2003,
External,Gross reserves,RESERVES,Collect,USD,CBS,2004,
External,Gross reserves,RESERVES,Collect,USD,CBS,2005,
External,Gross reserves,RESERVES,Collect,USD,CBS,2006,
External,Gross reserves,RESERVES,Collect,USD,CBS,2007,
External,Gross reserves,RESERVES,Collect,USD,CBS,2008,
External,Gross reserves,RESERVES,Collect,USD,CBS,2009,
External,Gross reserves,RESERVES,Collect,USD,CBS,2010,
External,Gross reserves,RESERVES,Collect,USD,CBS,2011,
External,Gross reserves,RESERVES,Collect,USD,CBS,2012,
External,Gross reserves,RESERVES,Collect,USD,CBS,2013,
External,Gross reserves,RESERVES,Collect,USD,CBS,2014,
External,Gross reserves,RESERVES,Collect,USD,CBS,2015,
External,Gross reserves,RESERVES,Collect,USD,CBS,2016,
External,Gross reserves,RESERVES,Collect,USD,CBS,2017,
External,Gross reserves,RESERVES,Collect,USD,CBS,2018,20786436.3
External,Gross reserves,RESERVES,Collect,USD,CBS,2019,59620000
External,Gross reserves,RESERVES,Collect,USD,CBS,2020,98444770.79
External,Gross reserves,RESERVES,Collect,USD,CBS,2021,144301700.36
External,Gross reserves,RESERVES,Collect,USD,CBS,2022,20399315.320000034
External,Gross reserves,RESERVES,Collect,USD,CBS,2023,66801102.22000002
External,Gross reserves,RESERVES,Collect,USD,CBS,2024,62379078.849999994
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1990,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1991,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1992,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1993,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1994,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1995,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1996,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1997,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1998,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,1999,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2000,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2001,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2002,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2003,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2004,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2005,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2006,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2007,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2008,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2009,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2010,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2011,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2012,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2013,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2014,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2015,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2016,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2017,
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2018,23954.184425451094
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2019,25064.62775403609
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2020,25761.1721747388
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2021,26039.009639126307
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2022,26832.5196908935
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2023,27225.30823189154
External,Exchange rate average,NER_AVG,Collect,NC/USD,CBS,2024,28117.829636104634
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1990,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1991,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1992,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1993,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1994,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1995,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1996,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1997,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1998,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,1999,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2000,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2001,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2002,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2003,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2004,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2005,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2006,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2007,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2008,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2009,31558.9054783951
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2010,31269.6625712251
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2011,29966.8354404084
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2012,22516.0002967711
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2013,19283.7999504521
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2014,20230.9291310541
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2015,22254.2356837607
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2016,23061.7843138651
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2017,23097.9873219373
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2018,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2019,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2020,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2021,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2022,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2023,
External,Exchange rate end-period,NER_EOP,Collect,NC/USD,CBS,2024,
External,NEER,NEER,Collect,Index,N/A,1990,
External,NEER,NEER,Collect,Index,N/A,1991,
External,NEER,NEER,Collect,Index,N/A,1992,
External,NEER,NEER,Collect,Index,N/A,1993,
External,NEER,NEER,Collect,Index,N/A,1994,
External,NEER,NEER,Collect,Index,N/A,1995,
External,NEER,NEER,Collect,Index,N/A,1996,
External,NEER,NEER,Collect,Index,N/A,1997,
External,NEER,NEER,Collect,Index,N/A,1998,
External,NEER,NEER,Collect,Index,N/A,1999,
External,NEER,NEER,Collect,Index,N/A,2000,
External,NEER,NEER,Collect,Index,N/A,2001,
External,NEER,NEER,Collect,Index,N/A,2002,
External,NEER,NEER,Collect,Index,N/A,2003,
External,NEER,NEER,Collect,Index,N/A,2004,
External,NEER,NEER,Collect,Index,N/A,2005,
External,NEER,NEER,Collect,Index,N/A,2006,
External,NEER,NEER,Collect,Index,N/A,2007,
External,NEER,NEER,Collect,Index,N/A,2008,
External,NEER,NEER,Collect,Index,N/A,2009,
External,NEER,NEER,Collect,Index,N/A,2010,
External,NEER,NEER,Collect,Index,N/A,2011,
External,NEER,NEER,Collect,Index,N/A,2012,
External,NEER,NEER,Collect,Index,N/A,2013,
External,NEER,NEER,Collect,Index,N/A,2014,
External,NEER,NEER,Collect,Index,N/A,2015,
External,NEER,NEER,Collect,Index,N/A,2016,
External,NEER,NEER,Collect,Index,N/A,2017,
External,NEER,NEER,Collect,Index,N/A,2018,
External,NEER,NEER,Collect,Index,N/A,2019,
External,NEER,NEER,Collect,Index,N/A,2020,
External,NEER,NEER,Collect,Index,N/A,2021,
External,NEER,NEER,Collect,Index,N/A,2022,
External,NEER,NEER,Collect,Index,N/A,2023,
External,NEER,NEER,Collect,Index,N/A,2024,
External,REER,REER,Collect,Index,N/A,1990,
External,REER,REER,Collect,Index,N/A,1991,
External,REER,REER,Collect,Index,N/A,1992,
External,REER,REER,Collect,Index,N/A,1993,
External,REER,REER,Collect,Index,N/A,1994,
External,REER,REER,Collect,Index,N/A,1995,
External,REER,REER,Collect,Index,N/A,1996,
External,REER,REER,Collect,Index,N/A,1997,
External,REER,REER,Collect,Index,N/A,1998,
External,REER,REER,Collect,Index,N/A,1999,
External,REER,REER,Collect,Index,N/A,2000,
External,REER,REER,Collect,Index,N/A,2001,
External,REER,REER,Collect,Index,N/A,2002,
External,REER,REER,Collect,Index,N/A,2003,
External,REER,REER,Collect,Index,N/A,2004,
External,REER,REER,Collect,Index,N/A,2005,
External,REER,REER,Collect,Index,N/A,2006,
External,REER,REER,Collect,Index,N/A,2007,
External,REER,REER,Collect,Index,N/A,2008,
External,REER,REER,Collect,Index,N/A,2009,
External,REER,REER,Collect,Index,N/A,2010,
External,REER,REER,Collect,Index,N/A,2011,
External,REER,REER,Collect,Index,N/A,2012,
External,REER,REER,Collect,Index,N/A,2013,
External,REER,REER,Collect,Index,N/A,2014,
External,REER,REER,Collect,Index,N/A,2015,
External,REER,REER,Collect,Index,N/A,2016,
External,REER,REER,Collect,Index,N/A,2017,
External,REER,REER,Collect,Index,N/A,2018,
External,REER,REER,Collect,Index,N/A,2019,
External,REER,REER,Collect,Index,N/A,2020,
External,REER,REER,Collect,Index,N/A,2021,
External,REER,REER,Collect,Index,N/A,2022,
External,REER,REER,Collect,Index,N/A,2023,
External,REER,REER,Collect,Index,N/A,2024,
External,Import price index,PM,Collect,Index,WDI,1990,7.3806532479
External,Import price index,PM,Collect,Index,WDI,1991,4.8331535684
External,Import price index,PM,Collect,Index,WDI,1992,4.3536178058
External,Import price index,PM,Collect,Index,WDI,1993,3.9245977444
External,Import price index,PM,Collect,Index,WDI,1994,3.452966414
External,Import price index,PM,Collect,Index,WDI,1995,24.3590909066
External,Import price index,PM,Collect,Index,WDI,1996,26.8181818173
External,Import price index,PM,Collect,Index,WDI,1997,28.4545454526
External,Import price index,PM,Collect,Index,WDI,1998,25.454545452
External,Import price index,PM,Collect,Index,WDI,1999,30.9272727259
External,Import price index,PM,Collect,Index,WDI,2000,31.1809090883
External,Import price index,PM,Collect,Index,WDI,2001,40.8181818036
External,Import price index,PM,Collect,Index,WDI,2002,41.2736363537
External,Import price index,PM,Collect,Index,WDI,2003,46.9999999869
External,Import price index,PM,Collect,Index,WDI,2004,55.4545454613
External,Import price index,PM,Collect,Index,WDI,2005,16.4
External,Import price index,PM,Collect,Index,WDI,2006,23.4
External,Import price index,PM,Collect,Index,WDI,2007,22.8
External,Import price index,PM,Collect,Index,WDI,2008,38.6
External,Import price index,PM,Collect,Index,WDI,2009,35
External,Import price index,PM,Collect,Index,WDI,2010,49.3
External,Import price index,PM,Collect,Index,WDI,2011,68.8
External,Import price index,PM,Collect,Index,WDI,2012,76.1
External,Import price index,PM,Collect,Index,WDI,2013,85.5
External,Import price index,PM,Collect,Index,WDI,2014,94.4
External,Import price index,PM,Collect,Index,WDI,2015,100
External,Import price index,PM,Collect,Index,WDI,2016,110
External,Import price index,PM,Collect,Index,WDI,2017,134.4
External,Import price index,PM,Collect,Index,WDI,2018,136.8
External,Import price index,PM,Collect,Index,WDI,2019,156
External,Import price index,PM,Collect,Index,WDI,2020,169.4
External,Import price index,PM,Collect,Index,WDI,2021,171.3
External,Import price index,PM,Collect,Index,WDI,2022,199.7
External,Import price index,PM,Collect,Index,WDI,2023,194
External,Import price index,PM,Collect,Index,WDI,2024,207.3130749831694
External,Export price index,PX,Collect,Index,WDI,1990,34.0940888536
External,Export price index,PX,Collect,Index,WDI,1991,20.6837472366
External,Export price index,PX,Collect,Index,WDI,1992,26.8206832298
External,Export price index,PX,Collect,Index,WDI,1993,26.5933893054
External,Export price index,PX,Collect,Index,WDI,1994,30.9119738948
External,Export price index,PX,Collect,Index,WDI,1995,38.6340909122
External,Export price index,PX,Collect,Index,WDI,1996,42.5000000022
External,Export price index,PX,Collect,Index,WDI,1997,40.2250000009
External,Export price index,PX,Collect,Index,WDI,1998,44.7749999991
External,Export price index,PX,Collect,Index,WDI,1999,43.4090909113
External,Export price index,PX,Collect,Index,WDI,2000,43.8636363658
External,Export price index,PX,Collect,Index,WDI,2001,64.7727272837
External,Export price index,PX,Collect,Index,WDI,2002,67.5022727263
External,Export price index,PX,Collect,Index,WDI,2003,50.6818182059
External,Export price index,PX,Collect,Index,WDI,2004,40.9090909091
External,Export price index,PX,Collect,Index,WDI,2005,29
External,Export price index,PX,Collect,Index,WDI,2006,49.1
External,Export price index,PX,Collect,Index,WDI,2007,27.4
External,Export price index,PX,Collect,Index,WDI,2008,31.7
External,Export price index,PX,Collect,Index,WDI,2009,40.7
External,Export price index,PX,Collect,Index,WDI,2010,53.4
External,Export price index,PX,Collect,Index,WDI,2011,70.1
External,Export price index,PX,Collect,Index,WDI,2012,69.6
External,Export price index,PX,Collect,Index,WDI,2013,93.1
External,Export price index,PX,Collect,Index,WDI,2014,100.8
External,Export price index,PX,Collect,Index,WDI,2015,100
External,Export price index,PX,Collect,Index,WDI,2016,92.4
External,Export price index,PX,Collect,Index,WDI,2017,69.7
External,Export price index,PX,Collect,Index,WDI,2018,80.2
External,Export price index,PX,Collect,Index,WDI,2019,85.6
External,Export price index,PX,Collect,Index,WDI,2020,77
External,Export price index,PX,Collect,Index,WDI,2021,57.3
External,Export price index,PX,Collect,Index,WDI,2022,97.5
External,Export price index,PX,Collect,Index,WDI,2023,112.7
External,Export price index,PX,Collect,Index,WDI,2024,161.0183283662236
External,Trade balance,TBAL,Compute,USD,CBS,1990,-62838499.471
External,Trade balance,TBAL,Compute,USD,CBS,1991,-27365970.277
External,Trade balance,TBAL,Compute,USD,CBS,1992,-39653938.395
External,Trade balance,TBAL,Compute,USD,CBS,1993,-53547207.583
External,Trade balance,TBAL,Compute,USD,CBS,1994,-55517351.12
External,Trade balance,TBAL,Compute,USD,CBS,1995,-66908224.05
External,Trade balance,TBAL,Compute,USD,CBS,1996,-78739233.75
External,Trade balance,TBAL,Compute,USD,CBS,1997,-94788923.34
External,Trade balance,TBAL,Compute,USD,CBS,1998,-115255151.5
External,Trade balance,TBAL,Compute,USD,CBS,1999,-148841810.31
External,Trade balance,TBAL,Compute,USD,CBS,2000,-177521065.01
External,Trade balance,TBAL,Compute,USD,CBS,2001,-222194443.73
External,Trade balance,TBAL,Compute,USD,CBS,2002,-270792234.01
External,Trade balance,TBAL,Compute,USD,CBS,2003,-311475734.14
External,Trade balance,TBAL,Compute,USD,CBS,2004,-368837361.7
External,Trade balance,TBAL,Compute,USD,CBS,2005,-448129644.2
External,Trade balance,TBAL,Compute,USD,CBS,2006,-499483391.7
External,Trade balance,TBAL,Compute,USD,CBS,2007,-679456976.2
External,Trade balance,TBAL,Compute,USD,CBS,2008,-854882440.3
External,Trade balance,TBAL,Compute,USD,CBS,2009,-1102568948.5
External,Trade balance,TBAL,Compute,USD,CBS,2010,-1382660762.5
External,Trade balance,TBAL,Compute,USD,CBS,2011,-1780167852.7
External,Trade balance,TBAL,Compute,USD,CBS,2012,-2320293786.9
External,Trade balance,TBAL,Compute,USD,CBS,2013,-2064660087.5
External,Trade balance,TBAL,Compute,USD,CBS,2014,-2389604445.7
External,Trade balance,TBAL,Compute,USD,CBS,2015,-2806276911
External,Trade balance,TBAL,Compute,USD,CBS,2016,-3097866780
External,Trade balance,TBAL,Compute,USD,CBS,2017,-3622793659
External,Trade balance,TBAL,Compute,USD,CBS,2018,-1406775737.909335
External,Trade balance,TBAL,Compute,USD,CBS,2019,-1224222290.280541
